Date,Close,High,Low,Open,Volume
2025-03-10,165.2968292236328,167.87789100205225,163.12436954047675,167.6785699397653,43604000
2025-03-11,163.47315979003906,166.17380218640486,160.81238769070245,164.34016388069963,39587400
2025-03-12,166.5325469970703,167.06071434970798,162.96491596959018,166.00437964443265,28372400
2025-03-13,162.19760131835938,165.55596711984276,161.5498533800482,165.4662665449778,31756200
2025-03-14,164.91815185546875,165.91469633780176,161.88864811378173,162.70582188820455,31995900
2025-03-17,163.7222900390625,165.72535422603255,163.10443731189008,164.45973844695973,31184300
2025-03-18,160.11480712890625,163.68243835584954,156.17845929337233,163.11440067725707,42074800
2025-03-19,163.32369995117188,165.29685407475176,160.44368655845827,161.20105500840197,34275600
2025-03-20,162.23744201660156,164.3202162999389,160.40380384962694,161.01169658179438,28138500
2025-03-21,163.42333984375,163.67247597151626,160.33404577702316,160.65294731947398,36625800
2025-03-24,167.1005859375,167.7383890591239,164.56936942432435,166.492708348571,30879100
2025-03-25,169.9706268310547,170.04039224469534,167.7383768915496,168.3960847024039,24174400
2025-03-26,164.48963928222656,169.0239199788623,164.27039826701778,168.41602720143118,28901600
2025-03-27,161.6793975830078,164.84840203770966,161.44022141043914,164.06113851285755,24508300
2025-03-28,153.79672241210938,161.26084657481337,153.0991442674789,159.9354404969839,48669300
2025-03-31,154.1056365966797,155.0025205393741,150.13939385440554,152.58092477046202,54603500
2025-04-01,156.52725219726562,157.55369181763876,153.0891615011919,153.0891615011919,30672900
2025-04-02,156.49734497070312,157.86262130532444,154.1654344397735,154.61387643325034,25041700
2025-04-03,150.19918823242188,152.25206746912303,149.87032672274708,150.58783997911712,46883400
2025-04-04,145.09689331054688,150.54799324363788,144.8776522919314,147.49855413182192,62259500
2025-04-07,146.24290466308594,152.3218321659185,140.04439668677543,141.06087632952463,76794100
2025-04-08,144.19998168945312,151.7139355045659,142.5357542501846,150.69745588802078,52200200
2025-04-09,158.1615753173828,158.9986690004619,143.41271451247957,143.92094670447867,70406200
2025-04-10,152.2919464111328,157.17500865516934,149.41191804525613,155.99907817143998,48022000
2025-04-11,156.5970001220703,157.1251674838408,152.29193584419684,152.37164602184413,33636200
2025-04-14,158.5203399658203,161.16117679260088,157.0155480479404,159.44711904636745,30333000
2025-04-15,155.76988220214844,159.09833747842598,154.6736922783896,158.58014524074957,27551500
2025-04-16,152.80018615722656,155.35133791385522,150.98646767664792,152.5709851557027,28187400
2025-04-17,150.63768005371094,154.14550597318726,147.98686786207978,153.75685420118594,33046600
2025-04-21,147.15972900390625,148.43530478654532,145.59516199807078,148.36555457655837,26049100
2025-04-22,150.9465789794922,151.66409215206974,148.0266960287967,148.37549264543264,26971800
2025-04-23,154.81320190429688,156.98566172409713,153.27851478210604,155.07229801307963,31128800
2025-04-24,158.7296142578125,159.03854063446718,155.2516683139833,155.6104249592094,45894000
2025-04-25,161.4003448486328,165.52603823874784,160.48351057877483,164.49959867786362,56034000
2025-04-28,160.05502319335938,162.5862396977989,158.0519740918863,161.86872639451175,29745800
2025-04-29,159.60658264160156,160.18458031932272,156.97570557414937,159.76603342291708,26809000
2025-04-30,158.2512664794922,158.7196436016194,154.86300612354924,157.43409270690867,34981100
2025-05-01,160.7426300048828,161.39037784388623,158.36088927125815,159.8955611021286,30203200
2025-05-02,163.46319580078125,164.39995007912242,161.3106559960053,162.84534306658284,25715000
2025-05-05,163.64259338378906,164.81850869798296,162.15773647441492,162.4367677423953,21341800
2025-05-06,162.66595458984375,164.23053675483612,160.63301049910467,161.6096198520829,21277200
2025-05-07,150.85691833496094,164.42985019413678,147.32914212449143,163.5130310359637,127490100
2025-05-08,153.74688720703125,155.39117958130052,152.37165090458322,154.46440047734652,57498700
2025-05-09,152.22219848632812,154.51425427070677,151.67409587609725,153.63729009433737,32435300
2025-05-12,157.91246032714844,158.5502482480448,155.7100901217978,156.94581087118723,44138800
2025-05-13,158.97872924804688,160.01514395464716,155.6203794367127,158.24128090704517,42382100
2025-05-14,164.79855346679688,166.4229258122212,159.0584628171564,159.40725946266062,48755900
2025-05-15,163.3934326171875,165.63565760093152,161.80891540540173,165.26692581903856,33146700
2025-05-16,165.61573791503906,168.76482228008075,165.04770023388704,167.1504098009548,42846900
2025-05-19,165.9645233154297,166.06418385324469,163.6525478575402,163.94153908750272,30426100
2025-05-20,163.41336059570312,167.91774593119885,162.337090725838,165.8548915457752,46607700
2025-05-21,167.97755432128906,172.54173038625467,162.99483135159699,163.12438701474937,73416000
2025-05-22,170.27955627441406,176.15917803179707,170.12012070875053,171.25618084668935,74864400
2025-05-23,167.8878631591797,169.37272002705043,167.30986548992928,168.47582079984258,35211400
2025-05-27,172.30255126953125,172.5716225630013,169.4125780788469,169.57202886061165,37995700
2025-05-28,171.76441955566406,174.66436785084326,171.31597754856884,172.56165823831284,34784000
2025-05-29,171.26614379882812,173.81729536660228,170.04039828273065,173.39874848808273,29317300
2025-05-30,171.1465606689453,171.61493780799663,166.86141620850907,170.75790891590938,52639900
2025-06-02,168.4459228515625,169.28301661805224,166.81159040962694,167.26003241267054,38612300
2025-06-03,165.60577392578125,167.89782954141205,164.708889870391,166.91126012169556,45084900
2025-06-04,167.46929931640625,167.6387100496484,165.78513674832732,166.16382850855194,26900800
2025-06-05,167.62876892089844,170.33935616350743,167.01090094696792,169.75139851627495,36379100
2025-06-06,173.079833984375,173.89700773798458,170.23969140570108,170.23969140570108,35731800
2025-06-09,175.69395446777344,176.07310468622353,173.97782168090652,174.14743750903665,28935900
2025-06-10,178.1983184814453,180.70266778284787,174.51661519040564,175.8037071645682,61766100
2025-06-11,176.9511260986328,179.96432281914957,176.3524694759701,179.3656814209572,31646800
2025-06-12,175.30484008789062,176.32255032681226,174.3569797237004,175.78375628436552,20941900
2025-06-13,174.2771453857422,176.7316192634362,172.00227458420645,172.05216517338764,27663100
2025-06-16,176.3724365234375,176.5420523549515,174.25719419482596,174.33701609632743,27389200
2025-06-17,175.55426025390625,176.96109261622635,174.18734645157147,175.30482253964252,24973000
2025-06-18,172.93020629882812,176.16290971424257,172.81046582918458,175.6141436330853,28707500
2025-06-20,166.26522827148438,173.94790803011588,165.08788938336605,173.55878574385125,75659900
2025-06-23,164.8184814453125,166.9636398925432,161.63565348702906,165.8960542954959,57671000
2025-06-24,166.39492797851562,167.84166379185558,165.756367987998,166.54458452923419,40524300
2025-06-25,170.29612731933594,171.97235685648238,167.17317715297744,167.25299905707695,35479000
2025-06-26,173.14968872070312,173.29936049404486,169.55779452756443,172.04218458564608,31796700
2025-06-27,178.1284637451172,178.27812028762878,171.34375470263782,173.14968136313868,108140200
2025-06-30,175.83364868164062,180.82240351749414,174.1873656755976,180.3734186271616,63378900
2025-07-01,175.4445343017578,175.6939720547657,173.13973189988045,175.344768335238,35904500
2025-07-02,178.23822021484375,178.4577266308603,174.67625741761273,175.14518633422566,29128900
2025-07-03,179.126220703125,179.265905222364,176.65180269468908,178.09853847776557,21689700
2025-07-07,176.3923797607422,178.89674433224096,175.28487562232132,178.65727862884938,34175600
2025-07-08,173.9678497314453,177.54977185383785,172.42133277200756,177.4500058972594,40442500
2025-07-09,176.2227783203125,179.03644347316074,172.3814460707259,174.85586430994886,43025600
2025-07-10,177.2205047607422,178.02868052999747,173.98780168372105,175.2349902719471,29252400
2025-07-11,179.7847442626953,181.0219456842772,176.08308157759498,176.39238193299045,34282900
2025-07-14,181.1516571044922,183.2569121837853,179.27588047712075,180.60289104600895,32536600
2025-07-15,181.59068298339844,183.8056914333515,181.19158867102598,182.39885886185957,33448300
2025-07-16,182.55848693847656,183.91542879782378,181.62059863833602,182.82788394956327,33104200
2025-07-17,183.16712951660156,183.64604573142148,180.07409534184728,181.73036564766983,31992600
2025-07-18,184.64378356933594,186.00072543502688,183.2968289565469,184.98301522964096,34014500
2025-07-21,189.67245483398438,189.86201471908177,185.73132654425748,185.83110772544197,45803100
2025-07-22,190.90966796875,191.21896833519165,187.03840453704987,191.0693117786785,44660200
2025-07-23,189.80215454101562,192.09698471753413,188.7545130229886,191.06930248089483,58681900
2025-07-24,191.73780822753906,197.50480780114538,190.57044138213487,196.58687870624138,74881700
2025-07-25,192.74551391601562,193.8929365997576,190.82983399147875,191.54821586623893,39785900
2025-07-28,192.14688110351562,193.61357622809174,190.41078895772904,193.2144667106556,38139500
2025-07-29,195.3097381591797,195.47935398479527,191.64799419278697,191.9971978721824,41389200
2025-07-30,196.08799743652344,197.155598285003,194.2521393007246,195.1600963397073,32445400
2025-07-31,191.46839904785156,195.54921195775628,190.66022322341527,195.26984291287636,51329200
2025-08-01,188.70465087890625,190.40082452841267,187.39759950913643,188.60486968944682,34832200
2025-08-04,194.60133361816406,194.830827292421,189.69240089649873,189.86201672672937,31547400
2025-08-05,194.232177734375,197.4150057356091,193.45393320281906,194.2720962985156,31602300
2025-08-06,195.64898681640625,196.18778087351924,193.23443126184418,194.0625664055758,21562900
2025-08-07,196.07801818847656,197.09571318148866,193.8929412029117,196.6167969951023,26321800
2025-08-08,200.9669952392578,202.15432130991044,196.72655368662487,196.7764442791972,39161800
2025-08-11,200.54794311523438,201.02685931355308,198.62229106869012,200.48808049350347,25832400
2025-08-12,202.88267517089844,204.04006993048975,200.1388600495838,200.91710457512625,30397900
2025-08-13,201.5057830810547,204.06999503609887,197.06577929471834,203.6709007567403,28342900
2025-08-14,202.48358154296875,203.98020797768137,200.77742070862897,201.0468177297292,25230400
2025-08-15,203.44142150878906,205.97571755828142,200.82731877734264,203.39154613868575,34931400
2025-08-18,203.0423126220703,204.80833601681928,202.0345896716843,203.74073522255918,18526600
2025-08-19,201.11666870117188,202.98245812812408,199.51028904350812,202.57337657986534,24240200
2025-08-20,198.87173461914062,200.8273180336849,196.15785070859312,200.278551944333,28955500
2025-08-21,199.3007354736328,202.02459107482636,198.98144788878304,199.3007354736328,19774600
2025-08-22,205.62648010253906,208.07096677186306,200.84725997228378,202.27403645691825,42827000
2025-08-25,208.02110290527344,210.04653613391585,204.81831562838462,205.96572314134983,29928900
2025-08-26,206.67413330078125,207.38254318133843,205.23736948208096,207.0432962842493,28464100
2025-08-27,207.01336669921875,208.4401585010209,205.18748059977113,205.2373711930947,23022900
2025-08-28,211.1640167236328,211.742714118765,206.43467159929352,206.78389053195886,32339300
2025-08-29,212.43116760253906,214.16724458693432,209.72725571237183,210.0365560843286,39728400
2025-09-02,210.87466430664062,211.20390871469678,205.73623790289355,207.97120545801465,47523000
2025-09-03,230.14122009277344,230.78975207064033,224.28441211377313,225.7012317514145,103336100
2025-09-04,231.77755737304688,231.847392025426,225.60147632632095,229.1335081222656,51684200
2025-09-05,234.47146606445312,235.22975128240526,231.37843212445287,231.677760445174,46588900
2025-09-08,233.72247314453125,237.8069358559837,233.3529799966882,235.15054099905157,32474700
2025-09-09,239.30491638183594,240.14377315813266,232.91358965088386,233.85231685973005,38061000
2025-09-10,238.84552001953125,241.33214736167037,237.5273187664355,238.5758820575914,35141100
2025-09-11,240.0438995361328,241.9213539288796,235.92949376965038,239.55457404217233,30599300
2025-09-12,240.4733123779297,241.75157459718335,237.67710805902945,240.04388783032,26771600
2025-09-15,251.26864624023438,252.06756394348793,244.32807821701437,244.32807821701437,58383800
2025-09-16,250.8192596435547,252.696698721273,249.13154999644232,251.73800966841424,34109700
2025-09-17,249.19146728515625,251.25866627901078,245.94587648389523,250.87917693990602,34108000
2025-09-18,251.68807983398438,253.64542748570952,249.46110945180462,251.338548569648,31239500
2025-09-19,254.3744354248047,255.65269769422878,251.4683796180924,252.90642848071656,55571400
2025-09-22,252.18739318847656,255.4329839373953,249.96042287972912,254.0848093772248,32290500
2025-09-23,251.31858825683594,254.01492224497756,250.1401811840686,252.69670571321294,26628000
2025-09-24,246.80470275878906,252.00764101873446,246.10565550148698,251.31857470864836,28201000
2025-09-25,245.45654296875,246.1556055061487,240.41340622781078,244.06842931794486,31020400
2025-09-26,246.2055206298828,249.08161830530747,245.63630185383965,246.73481561544992,18503200
2025-09-29,243.71890258789062,250.80926093832198,242.4406403715287,247.51375020937843,32505800
2025-09-30,242.77020263671875,242.9599320717839,238.92541967317948,242.48058753408858,34724300
2025-10-01,244.5677490234375,245.96585884887978,238.2862890899911,240.42338523813993,31658200
2025-10-02,245.35667419433594,246.47514981131818,241.97127402542458,244.81739828037135,25483300
2025-10-03,245.01715087890625,245.96585900937905,241.3321544964398,244.15831699237452,30249600
2025-10-06,250.09024047851562,250.97904766602093,244.24818617214953,244.44791178946252,28894700
2025-10-07,245.42657470703125,250.1002333278666,245.18691006468788,247.93317917084852,23181300
2025-10-08,244.2881317138672,245.67624536262252,243.48922922331397,244.62768203424937,21307100
2025-10-09,241.2023162841797,244.42792989328805,238.82554034163272,244.13833003954065,27892100
2025-10-10,236.2490692138672,243.75885638035138,235.5200485827795,241.10246136059908,33180300
2025-10-13,243.81875610351562,244.16828735447277,239.38479264234815,239.88411429337978,24995000
2025-10-14,245.1169891357422,246.78472157869837,240.1836889124138,240.9027132904423,22111600
2025-10-15,250.68942260742188,251.7679591837619,245.65626715592245,246.91455220927548,27007700
2025-10-16,251.1188507080078,256.6113736152233,249.76069521164578,251.42842769264908,27997200
2025-10-17,252.9563446044922,253.87509458891947,247.4737875390444,250.4197821526697,29671600
2025-10-20,256.2019348144531,256.98087539491434,253.88509020638818,254.3444728441902,22350200
2025-10-21,250.12020874023438,254.53421031738455,243.81875668908756,254.39440086428343,47312100
2025-10-22,251.34854125976562,256.01218852739623,248.95178813355238,254.02489806023604,35029400
2025-10-23,252.73666381835938,254.69399627404513,251.50833675008087,252.63679338694976,19901400
2025-10-24,259.5673828125,261.32497431611404,254.9736174865258,256.23188733462473,28655100
2025-10-27,268.9046630859375,269.7735083332291,263.92144290721717,264.4607188078389,35235200
2025-10-28,267.1071472167969,270.3627344019799,266.1384619149823,269.3241367489819,29738600
2025-10-29,274.197509765625,274.96645416764926,267.3068768000952,267.38675485794886,43580300
2025-10-30,281.09814453125,291.1944142933695,279.6800575475708,291.1944142933695,74876000
2025-10-31,280.8085021972656,285.6119738650845,276.6541425566326,282.82575062167336,39267900
2025-11-03,283.3350830078125,285.14262497278366,279.42038779718166,281.797163766903,29786000
2025-11-04,277.1634521484375,280.88837191256465,275.8851900258856,276.374515458966,30078400
2025-11-05,283.92425537109375,286.0314084420774,276.96371081227676,278.49163374098424,31010300
2025-11-06,284.3636779785156,287.9587999323025,280.7585903155872,284.9428776795432,37173600
2025-11-07,278.45172119140625,283.3950181298404,274.8166751233446,282.8257840870045,34479600
2025-11-10,289.7064208984375,290.40545290698407,282.47622284552773,284.03413439651047,29557300
2025-11-11,290.914794921875,291.52398321941854,286.9302176656824,287.35962699643375,19842100
2025-11-12,286.3210144042969,291.613842224268,283.30512258449664,291.2842728658537,24829900
2025-11-13,278.19207763671875,282.45627365196606,276.8638649512614,281.9569519907634,29494000
2025-11-14,276.0350036621094,278.1820807042813,270.3327588398133,271.04178706348836,31647200
2025-11-17,284.63330078125,293.55120856159544,283.1852862901624,285.392279437324,52670200
2025-11-18,283.8943176269531,288.4081743957296,277.8225797399186,287.52939388700526,49158700
2025-11-19,292.4127502441406,303.39782684502376,286.2411417953812,286.77042153983126,68198900
2025-11-20,289.05731201171875,306.0042898345543,288.2783714658303,304.1268355762142,62025200
2025-11-21,299.25347900390625,303.50770955644725,293.4513634023398,296.0178842040454,74137700
2025-11-24,318.14776611328125,319.0465694557707,309.17996886834777,310.70789188393536,85165100
2025-11-25,323.0011901855469,328.3838617048627,317.2190369667809,325.767421144808,88632100
2025-11-26,319.5159606933594,324.0597758686898,316.36024396458464,320.2449508538883,51373400
2025-11-28,319.7456359863281,326.40660086319315,316.36025071335513,322.9313108653273,26018600
2025-12-01,314.46282958984375,319.41609223758667,313.464186206563,317.2690150587685,41183000
2025-12-02,315.38153076171875,317.948051296999,313.4841146313127,316.3102616947243,35854700
2025-12-03,319.19635009765625,321.1436861691208,313.6738540884245,315.4614340573081,41838300
2025-12-04,317.1890869140625,321.92264650582644,314.27306548179905,321.7928484740126,31240900
2025-12-05,320.8341064453125,322.72155681925386,318.73697999805336,319.05652267664885,28851700
2025-12-08,313.49932861328125,320.21460294317257,311.0010871288888,319.82486263347363,33909400
2025-12-09,316.85693359375,317.7662971049956,311.6805848338384,312.15025542764414,30194000
2025-12-10,319.9847412109375,321.0839735202244,314.45863248382005,315.6078174223929,33428900
2025-12-11,312.210205078125,320.8940942947929,308.3829128168011,319.85481737290655,42353700
2025-12-12,309.07244873046875,314.6485102459599,305.34506149685063,313.47935032153816,35940200
2025-12-15,308.003173828125,311.2009348824072,304.66552711937686,311.1009991314403,29151900
2025-12-16,306.3543395996094,310.5513666605185,302.37712849550337,304.7354841263937,30585000
2025-12-17,296.5112609863281,307.87325739956634,295.9116769824828,307.7933270972379,43930400
2025-12-18,302.2472229003906,303.7461677101471,299.0195145942255,301.50775321966603,33518000
2025-12-19,306.9439392089844,307.03387224107576,300.7582909786616,301.5177661333593,59943200
2025-12-22,309.56207275390625,309.9118326328777,305.0852133945127,309.66200850448513,26429900
2025-12-23,314.1288757324219,314.7184570357758,309.1024153195162,309.41219480947996,25478700
2025-12-24,313.8690490722656,314.8583428959372,311.70059264113144,314.5485634057752,10097400
2025-12-26,313.2894592285156,314.86833429915043,312.0603135401851,314.25877806497726,10899000
2025-12-29,313.33941650390625,313.79908436732376,310.4014822754237,311.15095467052413,19621800
2025-12-30,313.6292419433594,316.72706748217655,312.24020504037514,312.28018544302313,17380900
2025-12-31,312.7798156738281,314.3586907819443,311.22091551782626,312.62992729269524,16377700
2026-01-02,314.9283142089844,322.2731502440002,310.11169732658084,316.67708324131615,32009400
2026-01-05,316.3173522949219,318.79558832967825,314.4086921415047,317.4365596004392,30195600
2026-01-06,314.1188659667969,320.71422913013345,311.5606693028291,316.17741436833177,31212100
2026-01-07,321.7535095214844,325.9205589972494,313.96898096999803,314.13884430323384,35104400
2026-01-08,325.2110595703125,330.0876314322289,321.2738288701313,328.7385750407063,31896100
2026-01-09,328.3388671875,330.5972566011106,325.5707962902668,326.8598973489763,26214200
2026-01-12,331.62652587890625,333.80501545240315,324.77136644379436,325.57079145505844,33923900
2026-01-13,335.7336730957031,340.25048265726696,333.38532003422745,334.7144015630273,33517600
2026-01-14,335.603759765625,336.2832741209541,330.2475447349911,334.8243096530742,28525600
2026-01-15,332.5458984375,337.4524480652932,330.507324974913,337.4124676651339,28442400
2026-01-16,329.7678527832031,334.4145755186536,327.46948297740045,334.1747541117482,40341600
2026-01-20,321.77349853515625,327.49947891315526,320.20459558658575,320.6442885211675,35361000
2026-01-21,328.1490173339844,332.24613943011235,319.12537039479025,320.6942733516965,35386600
2026-01-22,330.3074951171875,334.9142376434696,328.5187457270175,334.2147483456718,26253600
2026-01-23,327.6993103027344,333.45526818914374,327.21966747627397,332.25610013077164,27280000
2026-01-26,333.02557373046875,335.60374537803585,326.7699676491338,327.5793954045391,26042100
2026-01-27,334.31463623046875,337.6722883721735,333.2454121385867,335.1340666902067,21636200
2026-01-28,335.7736511230469,337.30257365930305,331.7065067534381,335.82360375323316,27434400
2026-01-29,338.0120544433594,342.0492210013424,326.3103005061971,340.06060015063264,39785600
2026-01-30,337.7622375488281,339.76083067041884,332.0562627255977,339.76083067041884,31024000
2026-02-02,343.4482421875,344.5874244246442,335.3939142353609,335.983495554882,32006100
2026-02-03,339.47100830078125,348.7544814019383,337.2325938809106,347.09564553860224,36506700
2026-02-04,332.80572509765625,343.0684894885568,328.2888852617291,342.7187296036167,70618400
2026-02-05,331.0169677734375,332.45595718246585,306.24439883874277,312.0003564748562,88205800
2026-02-06,322.63287353515625,330.147603202773,319.694969697787,326.94984200428365,56380500
2026-02-09,324.09185791015625,327.4694850607409,317.03682684844796,320.70422803551696,39640100
2026-02-10,318.3558654785156,321.4437184993816,314.38865715458337,320.7441987510988,39170000
2026-02-11,310.7412414550781,320.8341425405983,309.44216816023624,318.7456164455411,45406400
2026-02-12,308.7826232910156,316.0175203045161,306.9839017615506,311.87044586439265,47761300
2026-02-13,305.50494384765625,308.41290048065196,303.4963480144474,307.5135396808651,38499700
2026-02-17,301.8075256347656,304.22583664461854,296.04159566157676,299.82893803190484,39247600
2026-02-18,303.1166076660156,305.1651838815364,301.0380842700908,301.87748970860525,28482100
2026-02-19,302.636962890625,305.25511494304027,299.828942056139,301.6076886754516,25834400
2026-02-20,314.7584228515625,316.2773425544253,303.68620054308417,304.1059184917761,53210800
2026-02-23,311.2708740234375,319.29522413676915,309.65201848441603,318.82555353627805,31423000
2026-02-24,310.6813049316406,312.05033638585,305.71479964031533,310.3015673465962,25615600
2026-02-25,312.67987060546875,313.4193707572093,309.22231323387047,311.84046520002283,29963600
2026-02-26,307.1637878417969,312.9197459051382,302.1373272609355,312.42009761480955,36431200
2026-02-27,311.54071044921875,312.1502667227519,303.5862877430576,303.92607541564644,44640600
2026-03-02,306.3043518066406,308.27296712894787,301.088022863519,303.0166882830762,34790200
2026-03-03,303.3664245605469,303.72618716624237,296.5012623376298,298.37994467731505,35497000
2026-03-04,302.9167785644531,305.2551289128473,300.5384478137644,302.6769571429086,29536200
2026-03-05,300.6683349609375,303.08661540637286,297.78035344585857,302.82681905445145,35752300
2026-03-06,298.30999755859375,300.31859339921897,294.97235071392555,295.88171424137005,25576900
2026-03-09,306.3599853515625,306.79998779296875,294.0799865722656,294.3599853515625,29312100
2026-03-10,307.0400085449219,309.510009765625,305.57000732421875,306.1700134277344,23239700
2026-03-11,308.70001220703125,311.4200134277344,305.9200134277344,306.75,24125700
2026-03-12,303.54998779296875,308.94000244140625,301.0299987792969,306.82000732421875,24928300
2026-03-13,302.2799987792969,307.69000244140625,300.44000244140625,307.010009765625,23693100
2026-03-16,305.55999755859375,306.489990234375,303.0199890136719,304.3500061035156,23519700
2026-03-17,310.9200134277344,311.4200134277344,305.5,305.8599853515625,21955200
2026-03-18,307.69000244140625,312.4700012207031,306.92999267578125,309.2699890136719,20009800
2026-03-19,307.1300048828125,308.05999755859375,302.3500061035156,304.010009765625,25075800
2026-03-20,301.0,306.0,298.2699890136719,305.4599914550781,44364100
2026-03-23,302.05999755859375,305.9800109863281,300.92999267578125,302.1099853515625,29326900
2026-03-24,290.44000244140625,299.9200134277344,290.3299865722656,299.20001220703125,36864300
2026-03-25,290.92999267578125,296.0,289.239990234375,293.44000244140625,29460700
2026-03-26,280.9200134277344,287.95001220703125,278.5,287.9100036621094,39080600
2026-03-27,274.3399963378906,279.3699951171875,273.95001220703125,277.2799987792969,35890600
2026-03-30,273.5,277.0899963378906,272.1099853515625,276.4200134277344,35141200
2026-03-31,287.55999755859375,288.0799865722656,277.0899963378906,278.0400085449219,43875400
2026-04-01,297.3900146484375,300.5199890136719,290.4100036621094,290.8399963378906,37684500
2026-04-02,295.7699890136719,298.0799865722656,289.45001220703125,290.69000244140625,21666500
2026-04-06,299.989990234375,300.6199951171875,295.17999267578125,295.8699951171875,16945500
2026-04-07,305.4599914550781,305.6300048828125,297.7200012207031,302.7300109863281,23205400
2026-04-08,317.32000732421875,322.0799865722656,315.0199890136719,320.45001220703125,33547100
2026-04-09,318.489990234375,319.5400085449219,311.05999755859375,315.9100036621094,23739200
2026-04-10,317.239990234375,321.8299865722656,316.32000732421875,320.0199890136719,19152600
2026-04-13,321.30999755859375,321.6300048828125,315.4700012207031,317.1400146484375,18866400
2026-04-14,332.9100036621094,333.2900085449219,323.75,324.7900085449219,27721400
2026-04-15,337.1199951171875,337.4800109863281,330.8999938964844,332.8900146484375,24918800
2026-04-16,336.0199890136719,339.8800048828125,334.5199890136719,338.75,20541500
2026-04-17,341.67999267578125,342.32000732421875,336.239990234375,337.6499938964844,25581900
2026-04-20,337.4200134277344,341.3999938964844,336.6099853515625,340.760009765625,18784200
2026-04-21,332.2900085449219,339.3399963378906,331.3500061035156,337.69000244140625,23123800
2026-04-22,339.32000732421875,339.82000732421875,335.1700134277344,337.0199890136719,20293000
2026-04-23,338.8900146484375,341.9599914550781,336.17999267578125,341.17999267578125,18650300
2026-04-24,344.3999938964844,345.2699890136719,335.3900146484375,338.7300109863281,26426100
2026-04-27,350.3399963378906,353.17999267578125,342.7300109863281,345.9800109863281,28576900
2026-04-28,349.7799987792969,352.4200134277344,346.1199951171875,348.54998779296875,27824100
2026-04-29,349.94000244140625,355.7900085449219,344.2099914550781,347.57000732421875,35376300
2026-04-30,384.79998779296875,385.8399963378906,365.82000732421875,374.07000732421875,72040000
2026-05-01,385.69000244140625,386.760009765625,379.04998779296875,381.6300048828125,30075200
2026-05-04,383.25,387.3800048828125,379.79998779296875,385.6300048828125,26096271
